Date,Open,High,Low,Close,Volume
2015-12-28,220.65,222.09,219.48,220.92,52242602
2015-12-29,220.92,226.04,217.24,222.34,127462121
2015-12-30,222.34,225.7,220.49,223.85,43543779
2015-12-31,223.85,231.19,218.94,226.24,129145111
2016-01-01,226.24,227.67,224.96,226.39,74484524
2016-01-04,226.39,231.51,220.56,225.66,74862482
2016-01-05,225.66,228.7,223.83,226.86,53425412
2016-01-06,226.86,228.1,225.86,227.09,106928779
2016-01-07,227.09,228.87,223.91,225.68,127688346
2016-01-08,225.68,228.96,219.71,222.95,84450444
2016-01-11,222.95,223.52,218.37,218.93,53776288
2016-01-12,218.93,221.92,217.85,220.83,42589768
2016-01-13,220.83,222.27,215.35,216.77,113333665
2016-01-14,216.77,225.2,213.79,222.15,134121766
2016-01-15,222.15,226.3,210.99,215.01,112738177
2016-01-18,215.01,216.88,211.76,213.62,133485326
2016-01-19,213.62,215.74,209.48,211.58,98915277
2016-01-20,211.58,217.54,207.75,213.68,80217076
2016-01-21,213.68,219.63,209.98,215.9,97726736
2016-01-22,215.9,220.62,213.91,218.61,80916855
2016-01-25,218.61,220.43,215.65,217.45,88533552
2016-01-26,217.45,226.08,210.73,219.3,58223365
2016-01-27,219.3,227.54,216.26,224.43,99886896
2016-01-28,224.43,229.83,219.72,225.11,130827767
2016-01-29,225.11,226.19,222.31,223.39,105884734
2016-02-01,223.39,226.94,222.22,225.76,41408578
2016-02-02,225.76,234.63,219.52,228.32,62944008
2016-02-03,228.32,228.54,224.95,225.17,157293267
2016-02-04,225.17,231.6,221.83,228.22,97292683
2016-02-05,228.22,232.11,223.71,227.59,97084915
2016-02-08,227.59,236.35,218.2,226.93,143141750
2016-02-09,226.93,231.2,224.11,228.35,76281073
2016-02-10,228.35,231.81,226.03,229.47,154395599
2016-02-11,229.47,230.66,228.72,229.9,153169712
2016-02-12,229.9,230.92,227.73,228.74,63632165
2016-02-15,228.74,235.34,222.77,229.36,154420562
2016-02-16,229.36,237.5,226.32,234.39,119035217
2016-02-17,234.39,239.22,224.75,229.48,46163201
2016-02-18,229.48,232.0,223.47,225.95,157063455
2016-02-19,225.95,228.17,220.75,222.95,131214941
2016-02-22,222.95,225.69,217.75,220.46,128720046
2016-02-23,220.46,226.15,219.02,224.68,109050157
2016-02-24,224.68,227.34,221.04,223.68,101031161
2016-02-25,223.68,224.92,222.08,223.31,156677129
2016-02-26,223.31,225.19,219.75,221.62,83774779
2016-02-29,221.62,223.27,219.01,220.65,64122656
2016-03-01,220.65,222.26,218.82,220.42,63655568
2016-03-02,220.42,221.8,216.78,218.15,120865160
2016-03-03,218.15,219.61,214.59,216.04,64820537
2016-03-04,216.04,219.83,212.47,216.25,157150704
2016-03-07,216.25,217.52,215.45,216.71,119526769
2016-03-08,216.71,221.67,215.2,220.14,149050618
2016-03-09,220.14,222.63,216.79,219.27,45491345
2016-03-10,219.27,219.54,218.46,218.73,133007229
2016-03-11,218.73,219.19,218.06,218.53,99090856
2016-03-14,218.53,220.34,216.89,218.7,86199243
2016-03-15,218.7,218.71,211.49,211.5,85722562
2016-03-16,211.5,214.35,210.93,213.78,40608295
2016-03-17,213.78,218.72,205.76,210.63,82431498
2016-03-18,210.63,214.71,208.1,212.16,87969353
2016-03-21,212.16,220.47,207.03,215.25,73737457
2016-03-22,215.25,221.6,208.28,214.61,144208216
2016-03-23,214.61,216.68,211.43,213.49,105837249
2016-03-24,213.49,219.52,211.33,217.32,133675876
2016-03-25,217.32,219.2,215.41,217.29,85828966
2016-03-28,217.29,222.79,216.21,221.69,127304899
2016-03-29,221.69,227.1,217.67,223.04,153025762
2016-03-30,223.04,227.81,220.18,224.92,108368790
2016-03-31,224.92,232.13,215.14,222.26,119287599
2016-04-01,222.26,224.42,214.52,216.63,109331555
2016-04-04,216.63,222.48,205.82,211.54,105935141
2016-04-05,211.54,216.9,207.46,212.8,131997171
2016-04-06,212.8,217.17,208.11,212.48,153037001
2016-04-07,212.48,220.3,208.74,216.49,66542938
2016-04-08,216.49,218.44,210.59,212.51,147933173
2016-04-11,212.51,217.15,207.5,212.13,113740647
2016-04-12,212.13,218.87,210.87,217.58,136683295
2016-04-13,217.58,218.82,215.15,216.38,80447781
2016-04-14,216.38,220.97,209.96,214.5,75612912
2016-04-15,214.5,222.76,209.55,217.74,44477547
2016-04-18,217.74,221.19,216.78,220.22,53788319
2016-04-19,220.22,221.73,219.03,220.54,90178532
2016-04-20,220.54,221.92,219.94,221.32,125483105
2016-04-21,221.32,221.86,218.82,219.36,53264444
2016-04-22,219.36,221.27,216.1,218.0,85162634
2016-04-25,218.0,219.96,215.57,217.52,127662542
2016-04-26,217.52,220.92,214.61,218.0,138156340
2016-04-27,218.0,223.38,211.58,216.93,53154780
2016-04-28,216.93,218.87,216.44,218.38,149134150
2016-04-29,218.38,220.42,217.33,219.36,72423154
2016-05-02,219.36,226.33,215.87,222.78,128446194
2016-05-03,222.78,224.84,218.89,220.93,150369115
2016-05-04,220.93,227.89,213.3,220.23,67372782
2016-05-05,220.23,223.34,218.19,221.29,67041484
2016-05-06,221.29,224.26,220.46,223.42,75460036
2016-05-09,223.42,228.12,220.02,224.7,123135047
2016-05-10,224.7,225.02,221.77,222.08,150079427
2016-05-11,222.08,230.92,212.96,221.79,68794261
2016-05-12,221.79,223.37,219.61,221.19,137102476
2016-05-13,221.19,228.73,212.68,220.19,112029351
2016-05-16,220.19,227.59,218.15,225.51,152433871
2016-05-17,225.51,227.76,220.61,222.83,123177594
2016-05-18,222.83,228.93,216.87,222.97,68666454
2016-05-19,222.97,225.52,219.06,221.59,104134098
2016-05-20,221.59,222.54,219.45,220.4,85233269
2016-05-23,220.4,221.79,215.49,216.87,46118952
2016-05-24,216.87,220.11,216.3,219.54,74413450
2016-05-25,219.54,219.72,218.65,218.83,150193159
2016-05-26,218.83,219.97,216.47,217.61,140158405
2016-05-27,217.61,218.97,216.17,217.54,111513615
2016-05-30,217.54,220.94,216.32,219.7,133171334
2016-05-31,219.7,220.85,216.8,217.93,158129996
2016-06-01,217.93,221.4,216.66,220.12,49816637
2016-06-02,220.12,223.98,216.86,220.7,61319615
2016-06-03,220.7,224.83,218.87,222.97,123448309
2016-06-06,222.97,227.12,220.68,224.81,147576397
2016-06-07,224.81,227.09,222.47,224.75,79620676
2016-06-08,224.75,229.05,224.16,228.44,134062078
2016-06-09,228.44,228.59,226.4,226.54,49063570
2016-06-10,226.54,227.18,224.79,225.43,112396285
2016-06-13,225.43,236.1,217.25,227.84,73081466
2016-06-14,227.84,233.75,225.26,231.14,157593575
2016-06-15,231.14,238.49,223.23,230.56,126607310
2016-06-16,230.56,233.23,226.63,229.28,112701901
2016-06-17,229.28,231.85,226.67,229.23,41439628
2016-06-20,229.23,229.67,228.59,229.03,51838313
2016-06-21,229.03,233.11,227.14,231.2,94522676
2016-06-22,231.2,236.71,225.71,231.22,108549934
2016-06-23,231.22,231.94,229.21,229.93,53774733
2016-06-24,229.93,236.96,228.02,235.01,93967805
2016-06-27,235.01,241.73,226.79,233.47,127823175
2016-06-28,233.47,234.18,229.76,230.46,127630126
2016-06-29,230.46,238.84,224.32,232.64,123583246
2016-06-30,232.64,233.28,232.54,233.18,72193474
2016-07-01,233.18,240.64,229.0,236.4,145534946
2016-07-04,236.4,237.79,231.33,232.69,116007200
2016-07-05,232.69,239.55,229.98,236.8,122539305
2016-07-06,236.8,239.8,234.67,237.66,78304141
2016-07-07,237.66,244.33,232.49,239.12,44474948
2016-07-08,239.12,243.4,235.32,239.59,48941497
2016-07-11,239.59,245.09,238.77,244.26,108974890
2016-07-12,244.26,247.32,244.16,247.22,125755354
2016-07-13,247.22,247.6,243.95,244.31,77205851
2016-07-14,244.31,244.4,243.92,244.01,114779029
2016-07-15,244.01,248.76,238.32,243.05,134475163
2016-07-18,243.05,247.09,241.35,245.36,91567027
2016-07-19,245.36,246.72,245.06,246.41,48000767
2016-07-20,246.41,253.6,243.35,250.48,97451581
2016-07-21,250.48,256.04,246.69,252.23,151054871
2016-07-22,252.23,256.83,251.23,255.82,97154723
2016-07-25,255.82,258.27,252.96,255.4,70135924
2016-07-26,255.4,256.28,252.36,253.23,63041800
2016-07-27,253.23,260.76,249.22,256.7,111592535
2016-07-28,256.7,257.43,253.12,253.84,95130208
2016-07-29,253.84,257.41,249.59,253.15,124360947
2016-08-01,253.15,256.81,250.41,254.06,49768937
2016-08-02,254.06,255.77,253.09,254.8,148703437
2016-08-03,254.8,256.6,250.27,252.05,68690637
2016-08-04,252.05,254.73,250.83,253.51,56439635
2016-08-05,253.51,261.64,247.02,255.12,109393041
2016-08-08,255.12,255.9,251.01,251.78,135186050
2016-08-09,251.78,256.77,245.69,250.66,92991173
2016-08-10,250.66,252.84,247.27,249.43,113984439
2016-08-11,249.43,252.98,246.76,250.29,121554274
2016-08-12,250.29,257.82,242.84,250.36,131159995
2016-08-15,250.36,258.07,241.83,249.52,87474097
2016-08-16,249.52,250.63,243.5,244.58,138866890
2016-08-17,244.58,247.9,242.58,245.88,88104999
2016-08-18,245.88,248.76,240.19,243.03,77642492
2016-08-19,243.03,246.66,238.64,242.27,157140527
2016-08-22,242.27,242.51,240.21,240.46,46695874
2016-08-23,240.46,243.17,235.42,238.11,44156130
2016-08-24,238.11,241.83,237.93,241.65,148063929
2016-08-25,241.65,242.44,240.07,240.86,150272502
2016-08-26,240.86,242.29,236.73,238.14,144984919
2016-08-29,238.14,239.1,236.36,237.32,63142272
2016-08-30,237.32,238.46,233.32,234.45,45048322
2016-08-31,234.45,243.29,229.84,238.59,68379779
2016-09-01,238.59,241.74,234.29,237.42,154945537
2016-09-02,237.42,237.66,233.09,233.33,107033579
2016-09-05,233.33,236.7,229.93,233.3,44168271
2016-09-06,233.3,237.06,228.06,231.79,61565060
2016-09-07,231.79,233.44,230.6,232.24,154297107
2016-09-08,232.24,239.81,229.17,236.67,147881884
2016-09-09,236.67,237.02,233.24,233.58,157842982
2016-09-12,233.58,236.48,233.02,235.92,52719988
2016-09-13,235.92,239.63,232.03,235.74,138185794
2016-09-14,235.74,248.63,220.44,233.19,45531678
2016-09-15,233.19,236.81,230.11,233.73,129647035
2016-09-16,233.73,238.63,229.38,234.27,47190428
2016-09-19,234.27,235.31,232.48,233.51,120169474
2016-09-20,233.51,238.6,224.06,229.05,88202050
2016-09-21,229.05,233.11,228.17,232.22,149423270
2016-09-22,232.22,235.16,229.55,232.49,55346887
2016-09-23,232.49,235.44,225.73,228.63,85214223
2016-09-26,228.63,230.67,225.38,227.42,140958400
2016-09-27,227.42,232.24,220.13,224.9,88339043
2016-09-28,224.9,225.49,223.92,224.51,79638063
2016-09-29,224.51,234.81,218.55,228.73,73495429
2016-09-30,228.73,229.52,225.47,226.25,155381574
2016-10-03,226.25,231.57,221.6,226.91,75286005
2016-10-04,226.91,231.62,224.15,228.83,89525295
2016-10-05,228.83,228.91,225.61,225.68,88622541
2016-10-06,225.68,225.83,223.62,223.77,50519878
2016-10-07,223.77,230.46,214.04,220.63,80593875
2016-10-10,220.63,227.78,216.12,223.22,98792542
2016-10-11,223.22,231.24,213.33,221.27,96909764
2016-10-12,221.27,228.79,216.42,223.88,99767376
2016-10-13,223.88,226.17,221.48,223.77,72078104
2016-10-14,223.77,225.99,220.3,222.5,40196423
2016-10-17,222.5,225.92,220.29,223.69,107108687
2016-10-18,223.69,223.87,222.62,222.8,86592776
2016-10-19,222.8,225.34,217.27,219.77,96457777
2016-10-20,219.77,223.46,217.07,220.75,94759701
2016-10-21,220.75,228.24,210.0,217.38,67970586
2016-10-24,217.38,222.99,212.03,217.64,113593975
2016-10-25,217.64,219.27,214.15,215.77,62724361
2016-10-26,215.77,223.13,211.86,219.16,96831578
2016-10-27,219.16,223.8,216.5,221.12,79687398
2016-10-28,221.12,232.77,211.4,222.97,108333959
2016-10-31,222.97,223.71,222.36,223.1,127766844
2016-11-01,223.1,226.56,219.36,222.82,149115735
2016-11-02,222.82,226.51,222.27,225.94,48680321
2016-11-03,225.94,233.71,222.8,230.5,47234146
2016-11-04,230.5,237.4,226.18,233.02,120740100
2016-11-07,233.02,247.39,222.87,237.06,60931719
2016-11-08,237.06,244.14,234.06,241.09,114458676
2016-11-09,241.09,241.81,240.26,240.97,106319500
2016-11-10,240.97,241.49,240.3,240.82,82396935
2016-11-11,240.82,244.23,237.26,240.66,100195998
2016-11-14,240.66,243.12,237.33,239.78,84651985
2016-11-15,239.78,241.3,236.94,238.44,66159210
2016-11-16,238.44,240.71,236.88,239.14,111108184
2016-11-17,239.14,242.53,236.43,239.82,156138313
2016-11-18,239.82,242.1,234.58,236.84,87142988
2016-11-21,236.84,242.38,234.26,239.76,61674050
2016-11-22,239.76,243.46,232.88,236.52,60632502
2016-11-23,236.52,241.82,236.52,241.82,149906746
2016-11-24,241.82,242.49,241.18,241.86,110411497
2016-11-25,241.86,243.35,237.83,239.32,80564407
2016-11-28,239.32,244.69,231.18,236.49,69819156
2016-11-29,236.49,239.1,231.17,233.75,112854447
2016-11-30,233.75,235.34,232.37,233.96,158523360
2016-12-01,233.96,245.75,224.43,236.14,41977949
2016-12-02,236.14,240.05,229.53,233.39,103258026
2016-12-05,233.39,238.6,230.11,235.29,91924745
2016-12-06,235.29,235.36,233.6,233.66,47079386
2016-12-07,233.66,242.23,230.12,238.61,139563586
2016-12-08,238.61,240.48,234.06,235.91,114566253
2016-12-09,235.91,239.57,230.84,234.48,155368506
2016-12-12,234.48,237.36,228.38,231.22,62374722
2016-12-13,231.22,232.34,229.11,230.22,56744425
2016-12-14,230.22,238.55,224.23,232.5,56874135
2016-12-15,232.5,234.8,230.69,232.99,101932519
2016-12-16,232.99,234.35,230.98,232.33,130956379
2016-12-19,232.33,241.63,222.71,232.0,69516357
2016-12-20,232.0,235.95,228.42,232.37,121175619
2016-12-21,232.37,242.29,222.13,232.03,51016002
2016-12-22,232.03,235.82,221.55,225.22,56147012
2016-12-23,225.22,225.79,224.34,224.91,54692456
2016-12-26,224.91,234.79,218.94,228.71,147694774
2016-12-27,228.71,238.06,220.28,229.59,148913902
2016-12-28,229.59,233.93,227.39,231.71,125903692
2016-12-29,231.71,239.89,228.95,237.07,139190932
2016-12-30,237.07,241.85,233.26,238.02,73274829
2017-01-02,238.02,239.7,236.65,238.33,62899775
2017-01-03,238.33,245.06,234.94,241.62,74242036
2017-01-04,241.62,246.05,236.58,240.99,155273595
2017-01-05,240.99,250.63,229.11,238.65,80101598
2017-01-06,238.65,243.36,238.04,242.73,52660728
2017-01-09,242.73,248.91,242.01,248.17,149287152
2017-01-10,248.17,252.8,240.11,244.67,93352619
2017-01-11,244.67,247.8,241.61,244.74,101419238
2017-01-12,244.74,251.79,241.3,248.31,59376420
2017-01-13,248.31,251.46,243.79,246.93,76179418
2017-01-16,246.93,249.17,242.68,244.9,69481874
2017-01-17,244.9,247.52,243.2,245.81,71820156
2017-01-18,245.81,251.28,243.52,248.96,132031532
2017-01-19,248.96,249.94,245.58,246.54,158792814
2017-01-20,246.54,248.48,245.06,247.0,152232091
2017-01-23,247.0,256.85,242.76,252.52,134472926
2017-01-24,252.52,252.52,252.36,252.37,113901703
2017-01-25,252.37,260.56,247.56,255.69,115817670
2017-01-26,255.69,256.23,252.99,253.52,147746964
2017-01-27,253.52,254.94,249.56,250.96,69593980
2017-01-30,250.96,254.28,243.92,247.2,102669152
2017-01-31,247.2,249.21,246.06,248.07,116862992
2017-02-01,248.07,252.62,246.33,250.86,94527323
2017-02-02,250.86,256.35,246.64,252.11,66993098
2017-02-03,252.11,261.87,241.21,250.93,146635751
2017-02-06,250.93,253.8,250.9,253.77,59613409
2017-02-07,253.77,258.19,247.5,251.89,103601626
2017-02-08,251.89,257.63,243.32,249.0,129596047
2017-02-09,249.0,251.27,244.71,246.96,74988804
2017-02-10,246.96,247.09,245.15,245.28,139290071
2017-02-13,245.28,249.57,244.67,248.95,64857995
2017-02-14,248.95,251.74,244.82,247.6,49195860
2017-02-15,247.6,253.75,241.07,247.22,114490609
2017-02-16,247.22,251.69,244.81,249.26,40621393
2017-02-17,249.26,252.96,247.67,251.36,56025486
2017-02-20,251.36,256.25,245.08,249.94,146491067
2017-02-21,249.94,250.69,249.67,250.41,103436258
2017-02-22,250.41,254.08,247.27,250.93,146792778
2017-02-23,250.93,253.88,247.17,250.11,78826175
2017-02-24,250.11,253.52,248.46,251.86,52042193
2017-02-27,251.86,256.84,247.42,252.39,51891722
2017-02-28,252.39,256.25,246.82,250.65,115606501
2017-03-01,250.65,261.04,243.96,254.26,142714199
2017-03-02,254.26,254.75,251.84,252.33,72739946
2017-03-03,252.33,257.63,245.94,251.21,126273799
2017-03-06,251.21,252.33,248.67,249.78,85881441
2017-03-07,249.78,252.23,245.33,247.75,51382796
2017-03-08,247.75,248.9,246.34,247.48,83956177
2017-03-09,247.48,248.09,240.52,241.11,98106843
2017-03-10,241.11,241.49,240.38,240.76,106475090
2017-03-13,240.76,242.19,239.43,240.85,72188236
2017-03-14,240.85,244.94,238.75,242.82,124852654
2017-03-15,242.82,246.39,235.42,238.94,52166059
2017-03-16,238.94,244.42,231.19,236.62,84183854
2017-03-17,236.62,245.36,233.08,241.74,105293376
2017-03-20,241.74,250.84,232.61,241.71,154829797
2017-03-21,241.71,251.56,237.28,247.03,95729908
2017-03-22,247.03,254.39,238.78,246.11,149780265
2017-03-23,246.11,249.41,244.5,247.79,78758255
2017-03-24,247.79,253.14,242.49,247.85,128013146
2017-03-27,247.85,248.58,246.4,247.13,117229310
2017-03-28,247.13,256.17,243.01,251.98,41107341
2017-03-29,251.98,257.15,248.88,254.03,143640125
2017-03-30,254.03,260.55,246.65,253.15,98835922
2017-03-31,253.15,259.18,249.37,255.37,47526648
2017-04-03,255.37,257.84,248.72,251.15,66783667
2017-04-04,251.15,260.79,239.87,249.45,79135049
2017-04-05,249.45,250.28,248.98,249.81,117915179
2017-04-06,249.81,252.87,249.08,252.14,148916301
2017-04-07,252.14,253.17,248.29,249.31,83052920
2017-04-10,249.31,254.2,249.05,253.94,89875968
2017-04-11,253.94,259.74,249.3,255.08,126784535
2017-04-12,255.08,261.02,254.03,259.95,48061184
2017-04-13,259.95,266.84,249.53,256.32,121827150
2017-04-14,256.32,263.09,246.05,252.72,49358347
2017-04-17,252.72,261.84,243.47,252.59,138512281
2017-04-18,252.59,254.78,250.82,253.0,152283430
2017-04-19,253.0,254.83,250.77,252.59,75018244
2017-04-20,252.59,253.17,247.64,248.21,104190327
2017-04-21,248.21,253.24,244.47,249.49,134292089
2017-04-24,249.49,256.98,243.64,251.09,112585340
2017-04-25,251.09,253.15,247.93,249.97,92028485
2017-04-26,249.97,252.04,248.15,250.22,87783737
2017-04-27,250.22,253.92,243.51,247.18,102398284
2017-04-28,247.18,250.86,244.79,248.46,78262746
2017-05-01,248.46,248.64,247.99,248.18,60229957
2017-05-02,248.18,251.32,247.76,250.9,146595121
2017-05-03,250.9,253.47,241.57,244.07,91397473
2017-05-04,244.07,248.18,242.62,246.72,98944607
2017-05-05,246.72,250.92,243.38,247.57,122264617
2017-05-08,247.57,248.3,243.91,244.63,62706821
2017-05-09,244.63,249.02,241.74,246.11,74220523
2017-05-10,246.11,255.95,242.7,252.44,88994506
2017-05-11,252.44,257.01,246.42,250.96,127941640
2017-05-12,250.96,257.59,239.45,245.96,52421762
2017-05-15,245.96,252.81,237.19,243.99,116185031
2017-05-16,243.99,246.22,237.4,239.58,98884402
2017-05-17,239.58,251.42,231.74,243.45,65081452
2017-05-18,243.45,251.49,238.47,246.44,60987424
2017-05-19,246.44,253.85,246.14,253.53,90998188
2017-05-22,253.53,257.83,250.29,254.58,139486553
2017-05-23,254.58,258.46,254.33,258.21,96732880
2017-05-24,258.21,261.6,251.47,254.82,116126651
2017-05-25,254.82,265.66,245.65,256.43,57796640
2017-05-26,256.43,264.22,244.3,251.95,41571758
2017-05-29,251.95,256.04,249.91,253.98,157428056
2017-05-30,253.98,254.2,253.95,254.16,49600534
2017-05-31,254.16,254.93,252.93,253.7,93395005
2017-06-01,253.7,254.79,249.81,250.89,99241248
2017-06-02,250.89,256.09,247.85,253.03,84074540
2017-06-05,253.03,256.05,249.57,252.59,93967218
2017-06-06,252.59,260.93,247.64,255.92,59044160
2017-06-07,255.92,265.95,250.12,260.06,119199305
2017-06-08,260.06,261.07,253.85,254.84,96668916
2017-06-09,254.84,261.68,248.44,255.27,152975621
2017-06-12,255.27,263.09,247.01,254.82,71600825
2017-06-13,254.82,258.14,254.77,258.1,108046216
2017-06-14,258.1,262.59,254.66,259.14,111865309
2017-06-15,259.14,263.62,252.69,257.13,127454008
2017-06-16,257.13,264.12,250.28,257.26,133651474
2017-06-19,257.26,259.84,255.74,258.31,96239944
2017-06-20,258.31,260.26,254.25,256.18,70401902
2017-06-21,256.18,261.1,253.33,258.22,106848232
2017-06-22,258.22,263.13,257.46,262.36,109571669
2017-06-23,262.36,265.92,256.52,260.05,54485246
2017-06-26,260.05,263.56,254.2,257.68,102098572
2017-06-27,257.68,262.26,251.67,256.22,80840065
2017-06-28,256.22,259.72,256.12,259.62,57458074
2017-06-29,259.62,264.23,257.24,261.83,143034404
2017-06-30,261.83,266.16,250.45,254.66,101839773
2017-07-03,254.66,255.86,249.94,251.12,41810136
2017-07-04,251.12,254.72,248.33,251.92,71335355
2017-07-05,251.92,256.78,243.76,248.56,124810908
2017-07-06,248.56,254.42,240.91,246.73,118820956
2017-07-07,246.73,249.35,245.04,247.65,70292517
2017-07-10,247.65,248.22,242.37,242.94,119657651
2017-07-11,242.94,245.42,241.49,243.97,52677311
2017-07-12,243.97,247.79,241.88,245.69,114103055
2017-07-13,245.69,247.07,243.65,245.03,141389152
2017-07-14,245.03,251.9,244.53,251.39,57706717
2017-07-17,251.39,258.34,242.91,249.82,125889150
2017-07-18,249.82,257.64,246.06,253.82,144521528
2017-07-19,253.82,254.75,250.62,251.54,93403302
2017-07-20,251.54,252.1,248.15,248.71,111315997
2017-07-21,248.71,249.68,244.65,245.6,119877123
2017-07-24,245.6,248.66,244.24,247.3,45598596
2017-07-25,247.3,249.14,245.65,247.49,123615616
2017-07-26,247.49,249.58,243.49,245.55,91467637
2017-07-27,245.55,253.69,239.69,247.77,159721591
2017-07-28,247.77,251.63,243.57,247.41,107199259
2017-07-31,247.41,250.9,245.27,248.75,139784631
2017-08-01,248.75,248.91,246.81,246.97,157246196
2017-08-02,246.97,249.05,242.44,244.51,72563498
2017-08-03,244.51,246.2,242.88,244.56,42093376
2017-08-04,244.56,249.78,243.76,248.96,120595493
2017-08-07,248.96,255.37,246.69,253.06,143752716
2017-08-08,253.06,256.02,252.91,255.87,52250485
2017-08-09,255.87,261.76,250.75,256.62,119332265
2017-08-10,256.62,261.51,249.57,254.41,87143629
2017-08-11,254.41,260.24,243.82,249.53,112231019
2017-08-14,249.53,254.09,246.94,251.48,100301052
2017-08-15,251.48,254.19,248.53,251.24,153044837
2017-08-16,251.24,258.08,242.52,249.31,129963579
2017-08-17,249.31,252.75,247.27,250.69,63455717
2017-08-18,250.69,255.5,244.45,249.23,125381906
2017-08-21,249.23,250.9,248.14,249.8,52944384
2017-08-22,249.8,252.39,248.32,250.9,111447064
2017-08-23,250.9,254.44,248.92,252.45,40096955
2017-08-24,252.45,255.75,249.55,252.85,64243527
2017-08-25,252.85,261.24,250.4,258.74,105608064
2017-08-28,258.74,265.33,254.71,261.27,44471362
2017-08-29,261.27,261.65,260.4,260.79,81496795
2017-08-30,260.79,268.19,248.77,256.04,72030865
2017-08-31,256.04,256.81,254.62,255.39,158338492
2017-09-01,255.39,256.03,252.24,252.87,60379519
2017-09-04,252.87,255.45,251.62,254.2,69625193
2017-09-05,254.2,257.32,252.5,255.62,95000644
2017-09-06,255.62,258.74,249.46,252.55,64927463
2017-09-07,252.55,270.54,244.35,262.03,158510335
2017-09-08,262.03,262.18,260.45,260.6,150075005
2017-09-11,260.6,262.49,253.62,255.46,107857109
2017-09-12,255.46,256.96,254.81,256.31,122305078
2017-09-13,256.31,257.88,255.52,257.1,121347557
2017-09-14,257.1,263.5,249.88,256.26,99653634
2017-09-15,256.26,260.89,251.6,256.24,46525098
2017-09-18,256.24,265.6,250.82,260.1,145703578
2017-09-19,260.1,271.75,249.6,261.21,67728982
2017-09-20,261.21,262.73,261.01,262.53,138476372
2017-09-21,262.53,263.61,260.76,261.84,43446632
2017-09-22,261.84,268.95,246.89,253.79,81068157
2017-09-25,253.79,256.02,250.76,252.98,79362206
2017-09-26,252.98,256.4,251.77,255.19,91892063
2017-09-27,255.19,261.43,252.62,258.82,127426883
2017-09-28,258.82,261.69,257.41,260.27,122562247
2017-09-29,260.27,260.64,257.33,257.69,54964718
2017-10-02,257.69,265.48,250.35,258.12,81948916
2017-10-03,258.12,263.58,252.31,257.76,97539300
2017-10-04,257.76,267.21,250.5,259.89,102397530
2017-10-05,259.89,263.76,255.43,259.29,129708751
2017-10-06,259.29,260.87,255.98,257.55,98648370
2017-10-09,257.55,260.45,255.83,258.72,43657331
2017-10-10,258.72,258.92,256.8,257.0,129004747
2017-10-11,257.0,257.22,255.03,255.24,88775841
2017-10-12,255.24,263.27,247.07,255.09,77948432
2017-10-13,255.09,258.12,251.19,254.21,122182756
2017-10-16,254.21,262.66,250.93,259.32,102623334
2017-10-17,259.32,260.99,257.82,259.49,109637296
2017-10-18,259.49,267.04,251.77,259.32,59250179
2017-10-19,259.32,265.65,254.52,260.83,45756751
2017-10-20,260.83,264.92,252.94,256.98,67181627
2017-10-23,256.98,262.94,253.97,259.89,54075499
2017-10-24,259.89,260.94,257.8,258.84,153837016
2017-10-25,258.84,265.47,248.97,255.52,44175256
2017-10-26,255.52,260.02,251.75,256.25,44513368
2017-10-27,256.25,261.27,248.93,253.9,94312223
2017-10-30,253.9,256.23,251.56,253.88,91601836
2017-10-31,253.88,253.94,249.45,249.51,150889304
2017-11-01,249.51,250.57,246.26,247.31,136289860
2017-11-02,247.31,254.68,243.18,250.5,74086237
2017-11-03,250.5,255.23,243.5,248.2,110340147
2017-11-06,248.2,255.42,240.55,247.75,70189111
2017-11-07,247.75,248.99,245.6,246.83,56035194
2017-11-08,246.83,249.96,240.57,243.66,50782323
2017-11-09,243.66,244.44,242.81,243.59,127906797
2017-11-10,243.59,252.86,237.29,246.48,131066500
2017-11-13,246.48,248.44,243.17,245.12,70507866
2017-11-14,245.12,252.94,240.1,247.87,137713863
2017-11-15,247.87,255.94,244.89,252.89,106897213
2017-11-16,252.89,262.64,245.76,255.43,136030335
2017-11-17,255.43,258.61,249.96,253.1,87194758
2017-11-20,253.1,253.77,251.94,252.61,117880872
2017-11-21,252.61,253.42,251.73,252.54,133023915
2017-11-22,252.54,259.53,247.33,254.28,90476742
2017-11-23,254.28,257.52,249.02,252.24,49703462
2017-11-24,252.24,255.85,251.81,255.41,125457060
2017-11-27,255.41,256.97,250.93,252.47,75517947
2017-11-28,252.47,255.86,251.34,254.73,61558554
2017-11-29,254.73,262.44,246.9,254.61,150261929
2017-11-30,254.61,264.03,249.01,258.35,145328478
2017-12-01,258.35,262.8,256.35,260.79,131072745
2017-12-04,260.79,263.17,258.37,260.75,112389728
2017-12-05,260.75,262.92,258.7,260.87,154096730
2017-12-06,260.87,270.23,254.22,263.51,68511026
2017-12-07,263.51,264.05,258.1,258.63,69922943
2017-12-08,258.63,260.5,256.33,258.19,44589697
2017-12-11,258.19,262.62,250.68,255.05,71570803
2017-12-12,255.05,263.01,244.75,252.63,47114872
2017-12-13,252.63,254.0,250.87,252.24,94610603
2017-12-14,252.24,259.78,246.96,254.45,74876491
2017-12-15,254.45,261.81,251.81,259.12,82684833
2017-12-18,259.12,266.09,248.7,255.58,69465868
2017-12-19,255.58,264.18,253.86,262.41,111150434
