Date,Open,High,Low,Close,Volume
2016-04-27,2003.37,2169.15,1832.49,1997.81,2532017699
2016-04-28,1997.81,2280.3,1589.12,1850.83,1606705136
2016-04-29,1850.83,1988.63,1826.06,1962.37,3163893044
2016-04-30,1962.37,2162.48,1800.9,1998.07,1388669564
2016-05-01,1998.07,2306.38,1691.21,1999.32,3988501519
2016-05-02,1999.32,2038.81,1955.85,1995.25,1819545895
2016-05-03,1995.25,2100.88,1931.71,2036.03,3256398773
2016-05-04,2036.03,2289.65,1875.52,2122.33,1472716124
2016-05-05,2122.33,2142.2,1948.41,1966.82,1860367323
2016-05-06,1966.82,2002.41,1873.89,1908.42,1971531211
2016-05-07,1908.42,2100.53,1648.25,1832.75,2260676827
2016-05-08,1832.75,1997.89,1757.12,1918.72,2828479997
2016-05-09,1918.72,2307.0,1596.95,1975.68,2963451805
2016-05-10,1975.68,2002.56,1908.18,1934.5,3279938826
2016-05-11,1934.5,2168.28,1717.07,1949.2,2161200168
2016-05-12,1949.2,1989.03,1938.93,1978.61,1086176181
2016-05-13,1978.61,2275.43,1667.43,1961.72,3261717565
2016-05-14,1961.72,2000.65,1919.59,1958.46,3647688314
2016-05-15,1958.46,2049.55,1807.26,1895.42,1026826605
2016-05-16,1895.42,2071.23,1807.94,1979.85,2305588461
2016-05-17,1979.85,2047.81,1804.83,1868.97,3047515097
2016-05-18,1868.97,1926.34,1855.18,1912.22,3725722876
2016-05-19,1912.22,2047.84,1807.34,1941.36,3425770465
2016-05-20,1941.36,2222.59,1587.72,1856.68,1809190356
2016-05-21,1856.68,1888.54,1827.8,1859.63,1959553200
2016-05-22,1859.63,2014.13,1704.83,1859.31,2264471183
2016-05-23,1859.31,2039.87,1769.69,1946.07,1625112203
2016-05-24,1946.07,2023.82,1702.11,1772.95,1106864796
2016-05-25,1772.95,1980.99,1727.28,1931.25,3397811705
2016-05-26,1931.25,1948.48,1919.9,1937.1,1631238766
2016-05-27,1937.1,1983.66,1792.56,1836.71,2805520093
2016-05-28,1836.71,1842.24,1752.1,1757.39,1504112143
2016-05-29,1757.39,1865.92,1520.09,1620.15,1012162832
2016-05-30,1620.15,1864.77,1567.42,1805.99,2823337049
2016-05-31,1805.99,1894.14,1765.13,1852.23,2149809490
2016-06-01,1852.23,2010.59,1638.2,1791.37,3455053075
2016-06-02,1791.37,1801.8,1694.12,1704.05,3382744778
2016-06-03,1704.05,2035.38,1500.7,1818.39,3064381869
2016-06-04,1818.39,1867.26,1752.62,1801.02,2999114855
2016-06-05,1801.02,1876.49,1654.16,1726.51,1814951894
2016-06-06,1726.51,1813.99,1608.01,1693.84,1643890784
2016-06-07,1693.84,1790.89,1564.54,1659.63,1280777438
2016-06-08,1659.63,1667.55,1639.47,1647.34,2425719606
2016-06-09,1647.34,1662.41,1641.29,1656.33,2545444795
2016-06-10,1656.33,1784.23,1507.89,1634.08,3975250356
2016-06-11,1634.08,1752.92,1596.98,1714.0,1240899379
2016-06-12,1714.0,1822.18,1642.48,1749.2,2138714398
2016-06-13,1749.2,1807.68,1712.29,1770.33,3817634497
2016-06-14,1770.33,1929.36,1680.79,1836.47,1762427421
2016-06-15,1836.47,2282.27,1543.25,1968.04,1216648903
2016-06-16,1968.04,2059.91,1858.37,1949.37,3530920142
2016-06-17,1949.37,2132.26,1871.46,2050.31,3407934883
2016-06-18,2050.31,2055.92,2017.58,2023.11,3037680842
2016-06-19,2023.11,2023.41,1967.08,1967.37,1897402549
2016-06-20,1967.37,2044.93,1755.4,1827.44,2646944067
2016-06-21,1827.44,1941.82,1658.15,1768.86,2741242297
2016-06-22,1768.86,1888.22,1628.27,1746.09,2453187472
2016-06-23,1746.09,1886.47,1685.79,1823.5,2856267350
2016-06-24,1823.5,1829.84,1798.55,1804.83,1285958182
2016-06-25,1804.83,2190.44,1563.58,1932.17,2749783197
2016-06-26,1932.17,1990.08,1801.47,1857.14,3807316377
2016-06-27,1857.14,2048.49,1596.48,1779.87,2754337271
2016-06-28,1779.87,1987.94,1580.51,1787.7,1657103692
2016-06-29,1787.7,1884.63,1785.3,1882.11,3748812586
2016-06-30,1882.11,1925.9,1857.46,1901.0,1838301780
2016-07-01,1901.0,2252.17,1717.31,2053.71,2091702988
2016-07-02,2053.71,2312.59,1806.72,2064.32,2212327926
2016-07-03,2064.32,2108.32,1952.85,1995.38,3757001259
2016-07-04,1995.38,2010.44,1919.66,1934.26,3491047180
2016-07-05,1934.26,1994.62,1924.68,1984.79,2377284028
2016-07-06,1984.79,2165.79,1883.2,2060.33,1074386721
2016-07-07,2060.33,2194.96,1818.28,1945.4,2023276782
2016-07-08,1945.4,2018.5,1859.94,1932.56,1488387842
2016-07-09,1932.56,1962.94,1856.85,1886.5,1203012679
2016-07-10,1886.5,2002.5,1764.05,1879.63,1939670975
2016-07-11,1879.63,2015.31,1714.54,1847.93,3712439668
2016-07-12,1847.93,1851.51,1839.87,1843.44,2995015558
2016-07-13,1843.44,1965.1,1799.95,1919.8,3399362216
2016-07-14,1919.8,2024.92,1771.04,1873.63,2157940768
2016-07-15,1873.63,1932.39,1847.45,1905.75,1818768846
2016-07-16,1905.75,2061.72,1720.17,1873.49,3636740263
2016-07-17,1873.49,2094.58,1617.08,1833.45,2888830663
2016-07-18,1833.45,1862.79,1784.41,1813.43,3420163548
2016-07-19,1813.43,1948.01,1711.86,1844.69,3994844981
2016-07-20,1844.69,1856.56,1762.37,1773.79,1385698100
2016-07-21,1773.79,1874.18,1665.97,1765.92,2358039622
2016-07-22,1765.92,1998.16,1598.58,1825.21,2134618203
2016-07-23,1825.21,1916.86,1801.22,1892.0,3503858421
2016-07-24,1892.0,1905.2,1870.95,1884.1,2369531306
2016-07-25,1884.1,2144.11,1688.16,1942.13,1195686552
2016-07-26,1942.13,2121.85,1895.41,2072.01,3724707374
2016-07-27,2072.01,2198.17,1789.3,1905.31,2965555436
2016-07-28,1905.31,2205.21,1547.2,1836.23,1020183540
2016-07-29,1836.23,2067.88,1551.36,1775.33,2906410137
2016-07-30,1775.33,1784.73,1693.28,1702.29,2559503116
2016-07-31,1702.29,1985.28,1493.7,1768.57,3371952065
2016-08-01,1768.57,2123.83,1523.5,1865.35,3737783764
2016-08-02,1865.35,2016.79,1779.39,1927.94,2441375226
2016-08-03,1927.94,2056.07,1819.67,1946.74,1502835286
2016-08-04,1946.74,2119.72,1745.87,1916.13,1837630883
2016-08-05,1916.13,2001.43,1909.51,1994.54,2899163976
2016-08-06,1994.54,2218.35,1892.69,2110.59,3203250711
2016-08-07,2110.59,2312.14,1887.58,2086.86,3399448179
2016-08-08,2086.86,2187.75,2045.93,2145.67,2526931312
2016-08-09,2145.67,2291.86,1976.85,2121.39,1473660159
2016-08-10,2121.39,2240.87,2062.62,2180.47,2747609353
2016-08-11,2180.47,2314.21,1899.7,2023.84,2303707972
2016-08-12,2023.84,2300.2,1880.89,2148.45,2472105049
2016-08-13,2148.45,2236.99,2027.07,2114.19,1955044770
2016-08-14,2114.19,2454.51,1903.44,2232.02,3490590596
2016-08-15,2232.02,2399.21,2071.86,2238.59,3226691949
2016-08-16,2238.59,2278.71,2153.28,2192.58,2329781159
2016-08-17,2192.58,2223.86,2150.56,2181.69,1736984698
2016-08-18,2181.69,2376.07,2092.69,2282.94,1673636080
2016-08-19,2282.94,2344.99,2214.93,2276.82,2607292248
2016-08-20,2276.82,2327.18,2203.29,2253.13,1417394316
2016-08-21,2253.13,2358.51,2232.83,2337.45,2486108809
2016-08-22,2337.45,2469.26,2267.88,2397.89,3360532965
2016-08-23,2397.89,2576.76,2226.99,2405.32,2735316656
2016-08-24,2405.32,2554.34,2244.15,2392.36,2036978602
2016-08-25,2392.36,2411.24,2350.79,2369.49,2159679900
2016-08-26,2369.49,2419.89,2259.46,2308.57,1501200026
2016-08-27,2308.57,2489.82,2213.63,2391.48,3928581870
2016-08-28,2391.48,2535.2,2207.75,2348.91,1526583987
2016-08-29,2348.91,2465.53,2137.34,2248.99,3664425080
2016-08-30,2248.99,2429.8,2101.81,2280.55,1150844966
2016-08-31,2280.55,2425.86,2249.16,2392.92,1353686260
2016-09-01,2392.92,2481.43,2267.64,2354.75,2418494565
2016-09-02,2354.75,2623.61,2254.67,2516.65,3568882701
2016-09-03,2516.65,2578.72,2461.04,2522.97,1419507822
2016-09-04,2522.97,2794.09,2376.63,2640.92,1805295277
2016-09-05,2640.92,2809.91,2562.7,2729.07,1882165935
2016-09-06,2729.07,2822.26,2612.28,2704.64,2030699032
2016-09-07,2704.64,2729.2,2702.3,2726.84,2163397393
2016-09-08,2726.84,2757.74,2637.59,2667.82,1485061903
2016-09-09,2667.82,2880.0,2609.17,2818.04,3140572844
2016-09-10,2818.04,2876.4,2663.64,2719.97,1090774894
2016-09-11,2719.97,2952.71,2461.6,2691.95,1731150604
2016-09-12,2691.95,2704.33,2691.62,2704.01,2181535784
2016-09-13,2704.01,2878.35,2434.56,2602.35,1496634733
2016-09-14,2602.35,2863.62,2412.53,2668.95,2006143002
2016-09-15,2668.95,2769.53,2656.45,2756.62,2028299371
2016-09-16,2756.62,2848.45,2684.32,2775.64,3710084888
2016-09-17,2775.64,2994.9,2643.84,2859.13,1213316109
2016-09-18,2859.13,3124.22,2486.26,2740.33,1001701841
2016-09-19,2740.33,2882.42,2482.69,2618.46,2403875544
2016-09-20,2618.46,2701.07,2493.22,2574.45,3908324034
2016-09-21,2574.45,2591.14,2370.18,2385.65,2986344258
2016-09-22,2385.65,2502.9,2096.85,2205.23,1563155042
2016-09-23,2205.23,2596.51,2051.79,2427.6,1304988246
2016-09-24,2427.6,2598.4,2242.7,2412.43,3995462923
2016-09-25,2412.43,2420.21,2318.45,2325.95,1528574106
2016-09-26,2325.95,2489.02,2214.36,2375.07,1502447417
2016-09-27,2375.07,2531.76,2172.99,2326.47,2552465856
2016-09-28,2326.47,2446.33,2245.87,2364.42,3913148778
2016-09-29,2364.42,2541.91,2179.76,2356.67,2437195177
2016-09-30,2356.67,2387.72,2310.63,2341.48,2840410584
2016-10-01,2341.48,2793.17,2101.12,2533.13,2385203729
2016-10-02,2533.13,2713.17,2382.81,2561.18,1829771546
2016-10-03,2561.18,2785.07,2336.02,2559.78,1825353569
2016-10-04,2559.78,2877.13,2320.62,2631.29,1178690251
2016-10-05,2631.29,2849.23,2559.34,2773.39,3538168065
2016-10-06,2773.39,3266.82,2394.9,2874.53,2336329010
2016-10-07,2874.53,3110.15,2727.28,2958.6,3383006055
2016-10-08,2958.6,3070.94,2828.55,2940.2,1842661470
2016-10-09,2940.2,3107.06,2728.75,2892.93,1189976487
2016-10-10,2892.93,3132.27,2836.67,3072.51,1586089017
2016-10-11,3072.51,3465.5,2702.88,3093.36,3388230811
2016-10-12,3093.36,3346.68,2827.82,3080.06,1952827301
2016-10-13,3080.06,3558.15,2633.89,3107.94,1004958706
2016-10-14,3107.94,3223.69,3091.57,3206.81,2034737620
2016-10-15,3206.81,3221.94,3189.9,3205.03,2949676097
2016-10-16,3205.03,3428.65,3036.43,3257.3,2362191416
2016-10-17,3257.3,3334.14,3027.63,3100.77,3207646070
2016-10-18,3100.77,3103.46,3009.39,3012.0,3291829110
2016-10-19,3012.0,3158.62,2756.77,2897.83,2832783997
2016-10-20,2897.83,3129.22,2489.03,2705.02,3239351749
2016-10-21,2705.02,2765.65,2651.58,2712.07,3670357309
2016-10-22,2712.07,2712.41,2605.81,2606.13,1525464992
2016-10-23,2606.13,2766.27,2411.04,2568.89,1886673413
2016-10-24,2568.89,2874.69,2154.63,2445.77,1726208514
2016-10-25,2445.77,2661.1,2353.04,2563.89,1731734715
2016-10-26,2563.89,2814.16,2243.38,2486.05,1020296062
2016-10-27,2486.05,2629.55,2185.64,2319.53,2539719206
2016-10-28,2319.53,2713.99,2034.64,2417.11,1347200031
2016-10-29,2417.11,2531.15,2279.76,2392.65,3752876132
2016-10-30,2392.65,2559.24,2318.68,2482.5,3263772658
2016-10-31,2482.5,2808.0,2415.94,2734.69,3949375826
2016-11-01,2734.69,2840.67,2593.24,2697.79,2689569858
2016-11-02,2697.79,3131.03,2404.43,2823.94,2112751019
2016-11-03,2823.94,3010.89,2685.2,2869.89,2529347780
2016-11-04,2869.89,3056.5,2837.16,3022.03,2807829737
2016-11-05,3022.03,3279.73,2601.2,2843.69,2621604716
2016-11-06,2843.69,3430.94,2521.86,3082.12,3821953351
2016-11-07,3082.12,3216.08,2951.68,3085.49,1483558607
2016-11-08,3085.49,3424.47,2683.22,3014.39,2545826474
2016-11-09,3014.39,3464.04,2688.77,3126.32,3264279538
2016-11-10,3126.32,3232.69,3101.44,3207.17,1915230976
2016-11-11,3207.17,3211.83,3180.57,3185.2,1564082604
2016-11-12,3185.2,3317.88,2881.8,3007.07,1393514886
2016-11-13,3007.07,3169.11,2746.94,2903.39,3195487827
2016-11-14,2903.39,3280.05,2690.18,3055.66,3442364156
2016-11-15,3055.66,3253.58,2889.63,3085.92,1177594137
2016-11-16,3085.92,3430.42,2706.74,3046.88,2997053423
2016-11-17,3046.88,3428.02,2827.55,3197.82,1711258502
2016-11-18,3197.82,3514.02,2940.96,3252.74,2236582018
2016-11-19,3252.74,3457.45,3062.69,3266.59,3013604213
2016-11-20,3266.59,3445.07,3218.78,3395.36,2224074487
2016-11-21,3395.36,3517.37,3255.62,3376.97,3403355925
2016-11-22,3376.97,3455.01,3294.37,3372.3,3539710858
2016-11-23,3372.3,3836.5,3138.76,3588.02,2778212325
2016-11-24,3588.02,3677.92,3315.28,3400.48,3953781712
2016-11-25,3400.48,3565.38,3247.76,3412.13,2717613050
2016-11-26,3412.13,3643.63,3202.15,3432.41,3928306013
2016-11-27,3432.41,3465.69,3321.03,3353.54,3122215360
2016-11-28,3353.54,3595.9,3011.93,3246.56,3773390923
2016-11-29,3246.56,3432.91,2939.16,3118.15,1502777181
2016-11-30,3118.15,3323.83,3007.74,3210.17,3144265906
2016-12-01,3210.17,3370.09,2945.91,3100.37,3799249677
2016-12-02,3100.37,3400.48,2981.24,3274.64,3623802250
2016-12-03,3274.64,3453.66,3149.67,3326.7,1909199047
2016-12-04,3326.7,3438.96,3226.92,3338.81,3502244649
2016-12-05,3338.81,3555.05,2980.78,3187.2,2332572216
2016-12-06,3187.2,3304.33,2936.83,3048.87,2264519628
2016-12-07,3048.87,3634.69,2471.85,3056.27,3017842784
2016-12-08,3056.27,3084.17,2987.19,3014.72,1010571078
2016-12-09,3014.72,3077.59,2666.6,2723.4,1780707444
2016-12-10,2723.4,2897.0,2394.96,2558.02,1043579157
2016-12-11,2558.02,2772.96,2225.84,2430.03,2908875537
2016-12-12,2430.03,2681.16,2178.06,2429.09,2009671864
2016-12-13,2429.09,2623.69,2347.5,2538.42,3596626125
2016-12-14,2538.42,2759.45,2224.15,2436.28,3750602363
2016-12-15,2436.28,2677.88,2279.12,2515.6,2257854690
2016-12-16,2515.6,2967.15,2257.85,2691.39,3065543544
2016-12-17,2691.39,2893.86,2452.93,2652.48,2608161171
2016-12-18,2652.48,2892.35,2398.36,2636.82,1498850128
2016-12-19,2636.82,2897.57,2412.52,2670.41,2162106127
2016-12-20,2670.41,2853.46,2487.94,2670.95,1700188823
2016-12-21,2670.95,2789.16,2592.12,2709.2,2408044218
2016-12-22,2709.2,2784.85,2691.25,2766.52,2455516042
2016-12-23,2766.52,3024.92,2487.13,2743.37,3467803412
2016-12-24,2743.37,2755.33,2653.23,2664.85,2260708927
2016-12-25,2664.85,2794.45,2563.18,2691.76,2725149641
2016-12-26,2691.76,2962.48,2554.14,2818.39,3940510691
2016-12-27,2818.39,2868.81,2786.6,2836.82,2821239602
2016-12-28,2836.82,2904.43,2480.62,2541.18,2248061220
2016-12-29,2541.18,2627.22,2508.17,2593.53,1613234344
2016-12-30,2593.53,2680.48,2585.46,2672.16,3451652386
2016-12-31,2672.16,2968.41,2288.42,2573.77,2294549457
2017-01-01,2573.77,2840.47,2541.6,2805.41,3888007284
2017-01-02,2805.41,3100.07,2593.73,2882.57,2937660459
2017-01-03,2882.57,2889.72,2830.22,2837.26,3880174377
2017-01-04,2837.26,3094.63,2662.16,2914.75,1365296665
2017-01-05,2914.75,3261.24,2704.52,3041.85,1238653081
2017-01-06,3041.85,3152.58,2927.74,3038.34,2609984769
2017-01-07,3038.34,3173.99,2823.04,2954.96,1384198770
2017-01-08,2954.96,3048.28,2916.94,3009.56,2766331527
2017-01-09,3009.56,3240.58,2641.19,2860.8,2275252109
2017-01-10,2860.8,2999.11,2755.22,2892.37,3190832740
2017-01-11,2892.37,3062.62,2839.02,3007.15,3813238028
2017-01-12,3007.15,3094.01,2731.0,2812.22,1603984908
2017-01-13,2812.22,2956.29,2568.06,2706.73,2724967477
2017-01-14,2706.73,2803.93,2674.48,2770.92,2862143800
2017-01-15,2770.92,3045.1,2705.88,2975.26,3472603034
2017-01-16,2975.26,3034.2,2762.07,2817.89,3542123754
2017-01-17,2817.89,3111.28,2399.15,2677.97,3078016593
2017-01-18,2677.97,2868.95,2301.55,2478.29,3108327251
2017-01-19,2478.29,2673.96,2262.99,2456.98,2225117829
2017-01-20,2456.98,2546.17,2440.3,2529.0,2580627700
2017-01-21,2529.0,2716.94,2359.78,2546.54,1242956293
2017-01-22,2546.54,2836.41,2531.74,2820.02,2174441245
2017-01-23,2820.02,2869.65,2731.54,2780.47,2619908503
2017-01-24,2780.47,2985.85,2663.48,2865.3,2791346910
2017-01-25,2865.3,2952.19,2758.68,2844.97,1230641942
2017-01-26,2844.97,3231.07,2699.97,3074.38,2071157257
2017-01-27,3074.38,3090.84,2982.3,2998.36,1342504412
2017-01-28,2998.36,3071.36,2899.1,2971.44,2759265262
2017-01-29,2971.44,3108.4,2950.82,3086.97,2617178186
2017-01-30,3086.97,3272.6,2901.23,3086.85,2151379153
2017-01-31,3086.85,3302.3,2949.15,3161.27,3043107351
2017-02-01,3161.27,3283.72,2759.73,2870.93,3419769956
2017-02-02,2870.93,3196.41,2622.0,2941.38,2907409144
2017-02-03,2941.38,3057.24,2650.35,2759.03,3116777373
2017-02-04,2759.03,2928.26,2614.64,2782.64,3878951802
2017-02-05,2782.64,2790.61,2682.44,2690.15,2649972239
2017-02-06,2690.15,2769.62,2667.61,2746.61,2432543700
2017-02-07,2746.61,2809.5,2632.52,2694.21,3961604168
2017-02-08,2694.21,2794.29,2680.7,2780.35,1970299301
2017-02-09,2780.35,3006.44,2582.86,2807.06,2151795041
2017-02-10,2807.06,3118.92,2618.06,2922.16,2499813000
2017-02-11,2922.16,3025.84,2720.74,2820.83,2636081480
2017-02-12,2820.83,2969.64,2596.23,2740.83,2471504622
2017-02-13,2740.83,2914.48,2442.85,2608.1,1715973689
2017-02-14,2608.1,2770.31,2607.83,2770.03,2803968859
2017-02-15,2770.03,3054.39,2443.8,2723.38,2037261658
2017-02-16,2723.38,2926.95,2644.7,2844.78,2699617761
2017-02-17,2844.78,3279.37,2462.82,2891.19,2153993495
2017-02-18,2891.19,2989.09,2811.48,2908.89,3036862268
2017-02-19,2908.89,3128.91,2649.69,2866.51,1793776795
2017-02-20,2866.51,2890.28,2673.07,2695.41,1852613088
2017-02-21,2695.41,2744.6,2531.84,2578.9,2560905640
2017-02-22,2578.9,2602.54,2491.64,2514.69,1723460257
2017-02-23,2514.69,2704.18,2496.03,2684.26,1850318621
2017-02-24,2684.26,2827.05,2570.54,2712.16,2628858283
2017-02-25,2712.16,2836.57,2618.28,2741.67,2434759769
2017-02-26,2741.67,2915.29,2435.05,2599.67,1608877663
2017-02-27,2599.67,2648.55,2407.6,2453.73,3672406045
2017-02-28,2453.73,2514.24,2322.83,2381.56,1886763427
2017-03-01,2381.56,2566.83,2370.24,2554.69,2308370896
2017-03-02,2554.69,2884.38,2127.59,2442.84,3230976575
2017-03-03,2442.84,2768.66,2049.08,2364.45,2262551829
2017-03-04,2364.45,2432.17,2318.62,2385.92,2290198322
2017-03-05,2385.92,2388.64,2360.35,2363.04,1713592492
2017-03-06,2363.04,2652.04,2153.25,2435.8,3334160031
2017-03-07,2435.8,2709.05,2379.25,2647.59,2752161278
2017-03-08,2647.59,2733.11,2455.63,2537.59,1084624437
2017-03-09,2537.59,2611.04,2311.05,2379.94,1178910482
2017-03-10,2379.94,2638.98,2307.52,2561.04,3073026334
2017-03-11,2561.04,2945.09,2089.41,2458.0,1474392924
2017-03-12,2458.0,2618.23,2369.12,2526.86,1126717368
2017-03-13,2526.86,2870.93,2147.21,2485.68,2820068713
2017-03-14,2485.68,2629.02,2435.55,2577.05,1272371153
2017-03-15,2577.05,2778.95,2467.07,2665.21,3826399694
2017-03-16,2665.21,2691.04,2545.82,2570.73,1415695451
2017-03-17,2570.73,2592.53,2461.58,2482.63,2938520455
2017-03-18,2482.63,2623.26,2279.47,2416.35,3259181453
2017-03-19,2416.35,2705.36,2397.06,2683.93,1131234907
2017-03-20,2683.93,2768.16,2664.93,2748.69,3823032954
2017-03-21,2748.69,3253.55,2400.29,2887.55,1002323341
2017-03-22,2887.55,2924.52,2822.58,2859.19,1726203302
2017-03-23,2859.19,2911.25,2819.57,2871.46,2247824117
2017-03-24,2871.46,3218.74,2511.32,2856.83,3200071044
2017-03-25,2856.83,3164.04,2750.87,3050.88,2215804905
2017-03-26,3050.88,3436.78,2446.58,2800.86,1016104070
2017-03-27,2800.86,2958.9,2626.13,2783.17,1142228297
2017-03-28,2783.17,3185.14,2457.5,2851.48,3884199081
2017-03-29,2851.48,2863.0,2849.16,2860.67,1311326060
2017-03-30,2860.67,2877.35,2755.82,2771.98,2407867693
2017-03-31,2771.98,3032.19,2623.19,2877.72,3179106410
2017-04-01,2877.72,3081.66,2599.6,2797.89,3141244544
2017-04-02,2797.89,3300.17,2426.11,2913.09,3158021366
2017-04-03,2913.09,3202.16,2524.63,2802.75,3974462017
2017-04-04,2802.75,2835.43,2659.22,2690.6,2402081402
2017-04-05,2690.6,3067.19,2514.64,2878.92,3888005835
2017-04-06,2878.92,3189.55,2663.15,2967.16,1299093096
2017-04-07,2967.16,3101.66,2806.35,2939.6,3688755143
2017-04-08,2939.6,3094.21,2886.79,3039.6,3730700723
2017-04-09,3039.6,3161.97,2865.17,2985.35,2056839611
2017-04-10,2985.35,3042.92,2930.22,2987.75,3474445951
2017-04-11,2987.75,3190.64,2920.8,3120.71,1694041687
2017-04-12,3120.71,3595.08,2582.88,3045.87,1587943508
2017-04-13,3045.87,3288.14,2843.48,3083.27,2431628828
2017-04-14,3083.27,3287.72,3042.23,3244.54,3787458027
2017-04-15,3244.54,3466.77,3131.84,3350.4,1930238476
2017-04-16,3350.4,3761.51,2797.72,3189.03,1502703572
2017-04-17,3189.03,3254.71,2974.21,3036.76,2105579537
2017-04-18,3036.76,3089.17,2951.48,3003.31,3782412041
2017-04-19,3003.31,3431.86,2869.42,3285.38,3421132299
2017-04-20,3285.38,3461.8,3245.72,3420.51,2753542654
2017-04-21,3420.51,3690.79,3143.49,3413.19,3116705079
2017-04-22,3413.19,3548.83,3272.04,3407.44,1190946475
2017-04-23,3407.44,3503.99,3223.38,3317.37,1881615311
2017-04-24,3317.37,3379.58,3167.48,3228.01,3896378079
2017-04-25,3228.01,3236.54,3217.33,3225.85,3176367456
2017-04-26,3225.85,3418.13,2875.45,3057.71,1912842332
2017-04-27,3057.71,3106.82,2974.75,3023.31,2866518776
2017-04-28,3023.31,3335.27,2790.99,3097.28,1366359424
2017-04-29,3097.28,3179.52,2870.37,2948.67,3061550710
2017-04-30,2948.67,3008.84,2907.03,2966.95,1038977423
2017-05-01,2966.95,3274.46,2625.38,2928.96,1194845394
2017-05-02,2928.96,3079.59,2836.42,2985.27,1911679348
2017-05-03,2985.27,3268.92,2787.08,3065.41,1122493280
2017-05-04,3065.41,3122.14,2923.61,2978.74,3583316077
2017-05-05,2978.74,3339.64,2503.03,2848.11,3732219589
2017-05-06,2848.11,3255.95,2627.31,3021.7,2023292413
2017-05-07,3021.7,3144.05,2801.85,2920.09,2900361313
2017-05-08,2920.09,3195.79,2779.43,3048.93,3608685670
2017-05-09,3048.93,3229.89,2922.17,3100.97,3712705945
2017-05-10,3100.97,3226.11,2936.82,3060.32,2555315637
2017-05-11,3060.32,3150.71,3031.14,3120.95,1355483618
2017-05-12,3120.95,3286.14,3041.81,3204.87,3703305414
2017-05-13,3204.87,3498.06,3012.62,3300.09,3412634290
2017-05-14,3300.09,3520.11,3136.76,3354.11,1702953522
2017-05-15,3354.11,3537.08,3164.91,3347.53,3816972265
2017-05-16,3347.53,3348.03,3116.71,3117.18,2269714753
2017-05-17,3117.18,3348.39,3020.59,3247.75,2575920671
2017-05-18,3247.75,3248.64,3239.35,3240.24,1008757609
2017-05-19,3240.24,3445.19,3107.5,3309.61,2125162544
2017-05-20,3309.61,3606.71,2892.04,3177.26,1787007367
2017-05-21,3177.26,3185.37,3052.7,3060.51,2373611405
2017-05-22,3060.51,3178.6,2948.7,3066.57,2672058647
2017-05-23,3066.57,3405.77,2618.48,2944.15,2725334126
2017-05-24,2944.15,3106.27,2769.48,2930.87,3152176994
2017-05-25,2930.87,3202.66,2746.73,3013.34,2133611132
2017-05-26,3013.34,3350.78,2771.02,3101.38,2751019693
2017-05-27,3101.38,3363.81,3015.95,3273.64,1630554957
2017-05-28,3273.64,3629.35,2911.85,3266.83,1814034174
2017-05-29,3266.83,3350.8,3196.69,3280.37,2781550201
2017-05-30,3280.37,3450.59,3268.16,3437.79,3823600337
2017-05-31,3437.79,3764.37,3389.99,3712.75,2645690520
2017-06-01,3712.75,3863.2,3543.5,3693.15,1767898977
2017-06-02,3693.15,4141.74,3490.44,3926.23,3404052081
2017-06-03,3926.23,4034.52,3657.79,3761.53,1938908146
2017-06-04,3761.53,3768.31,3612.04,3618.57,2856908770
2017-06-05,3618.57,3671.34,3529.38,3581.62,2503499102
2017-06-06,3581.62,3695.98,3241.99,3348.93,1135184318
2017-06-07,3348.93,3469.3,3137.54,3254.52,2861538033
2017-06-08,3254.52,3405.28,3227.45,3377.2,1239514871
2017-06-09,3377.2,3633.77,3082.05,3335.45,3943188513
2017-06-10,3335.45,3501.51,3203.03,3367.8,1930359438
2017-06-11,3367.8,3558.74,3272.09,3460.39,3680506732
2017-06-12,3460.39,3648.82,3123.67,3303.55,3112855166
2017-06-13,3303.55,3717.66,2864.97,3275.56,1953979938
2017-06-14,3275.56,3519.68,3060.46,3302.8,1549287932
2017-06-15,3302.8,3339.25,3214.82,3250.7,2271009025
2017-06-16,3250.7,3307.68,3040.19,3094.43,3687545207
2017-06-17,3094.43,3157.17,2998.44,3060.49,1716972706
2017-06-18,3060.49,3067.89,2973.35,2980.56,2296148032
2017-06-19,2980.56,3106.87,2919.92,3044.92,1123141070
2017-06-20,3044.92,3420.37,2971.77,3340.13,3501030808
2017-06-21,3340.13,3362.09,3302.39,3324.25,1026933683
2017-06-22,3324.25,3445.15,3037.9,3152.55,3526900871
2017-06-23,3152.55,3379.82,3140.48,3366.93,3118251152
2017-06-24,3366.93,3658.14,3151.72,3438.36,2685420327
2017-06-25,3438.36,3558.21,3321.7,3441.44,3469040969
2017-06-26,3441.44,3726.92,3183.42,3466.98,1631739489
2017-06-27,3466.98,4216.89,3015.62,3731.14,1346257492
2017-06-28,3731.14,3907.43,3565.76,3741.59,2818997599
2017-06-29,3741.59,3873.58,3485.58,3613.03,3388742425
2017-06-30,3613.03,3634.07,3607.97,3628.98,2567891933
2017-07-01,3628.98,3650.93,3600.29,3622.2,1008713948
2017-07-02,3622.2,3973.91,3394.03,3738.42,3427479889
2017-07-03,3738.42,3950.35,3425.19,3631.03,2288307744
2017-07-04,3631.03,4074.86,3047.53,3471.91,1857843622
2017-07-05,3471.91,3486.24,3456.44,3470.76,1195580010
2017-07-06,3470.76,3665.65,3210.9,3401.92,2146055267
